ticket id,account,participant ticket,winning ticket,match type,awarded,period,time
511,25420033,4810,7537,0,1,8,6/11/14 8:28
512,1726768,6950,7537,0,0,10,6/11/14 8:31
513,4101463,1300,7537,0,1,8,6/11/14 8:31
514,4348548,9040,7537,0,0,4,6/11/14 8:31
515,6299472,7510,7537,2,0,4,6/11/14 8:31
516,10489810,6440,7537,0,0,8,6/11/14 8:31
517,10828524,290,7537,0,0,4,6/11/14 8:31
518,11227580,570,7537,1,0,22,6/11/14 8:31
519,11524913,780,7537,0,1,4,6/11/14 8:31
520,12199140,7370,7537,1,0,22,6/11/14 8:31
521,12385366,7750,7537,1,1,10,6/11/14 8:31
522,12668066,8010,7537,0,0,3,6/11/14 8:31
523,13311660,5270,7537,0,1,4,6/11/14 8:31
524,13473690,6280,7537,0,0,10,6/11/14 8:31
525,13555825,4770,7537,0,0,8,6/11/14 8:31
526,13725758,3420,7537,0,0,22,6/11/14 8:31
527,14434493,2000,7537,0,0,3,6/11/14 8:31
528,14679546,4770,7537,0,1,3,6/11/14 8:31
529,14783925,5370,7537,0,0,4,6/11/14 8:31
530,14990850,3800,7537,0,1,3,6/11/14 8:31
531,15271805,1710,7537,0,0,4,6/11/14 8:31
532,16740270,950,7537,0,1,4,6/11/14 8:31
533,17703941,7290,7537,1,0,10,6/11/14 8:31
534,18288610,6250,7537,0,0,8,6/11/14 8:31
535,18691569,2570,7537,1,0,3,6/11/14 8:31
536,18826291,3580,7537,1,0,22,6/11/14 8:31
537,20449967,8630,7537,0,1,4,6/11/14 8:31
538,20586335,4320,7537,0,0,10,6/11/14 8:31
539,21126563,1340,7537,0,1,3,6/11/14 8:31
540,21407620,3970,7537,0,0,8,6/11/14 8:31
541,21409893,2720,7537,0,0,4,6/11/14 8:31
542,21422589,9870,7537,0,0,4,6/11/14 8:31
543,21668167,3590,7537,1,0,8,6/11/14 8:31
544,22293637,1760,7537,0,1,4,6/11/14 8:31
545,22514262,3020,7537,0,0,22,6/11/14 8:31
546,23729090,3450,7537,0,0,8,6/11/14 8:31
547,24846916,8970,7537,0,1,8,6/11/14 8:31
548,24855560,8430,7537,0,1,3,6/11/14 8:31
549,24923422,1690,7537,0,1,3,6/11/14 8:31
550,25116854,4730,7537,0,1,4,6/11/14 8:31
551,25576269,2360,7537,0,1,22,6/11/14 8:31
552,25727744,1230,7537,0,0,3,6/11/14 8:31
553,26047589,2640,7537,0,1,3,6/11/14 8:31
554,26541545,1910,7537,0,1,22,6/11/14 8:31
555,26575477,8910,7537,0,1,8,6/11/14 8:31
556,27252833,4580,7537,1,1,8,6/11/14 8:31
557,27772545,1770,7537,0,0,3,6/11/14 8:31
558,27940003,5140,7537,0,0,8,6/11/14 8:31
559,28840947,4010,7537,0,0,10,6/11/14 8:31
560,19128736,620,7537,0,1,3,6/11/14 8:40
561,24960595,5670,7537,0,1,3,6/11/14 9:14
562,5782840,7320,7537,1,1,4,6/11/14 9:23
563,24186114,1260,7537,0,1,8,6/11/14 9:23
564,11555748,6020,7537,0,1,22,6/11/14 10:29
565,10381676,8570,7537,1,1,4,6/11/14 10:51
566,22789676,5780,7537,0,1,22,6/11/14 11:09
567,14702401,1100,7537,0,1,3,6/11/14 12:08
568,23311066,3070,7537,0,1,3,6/11/14 12:54
569,11504748,2650,7537,0,1,4,6/11/14 13:16
570,24549884,7020,7537,1,1,3,6/11/14 13:17
571,16066193,4330,7537,0,1,4,6/11/14 13:25
572,14481345,9460,7537,0,1,4,6/11/14 13:32
573,16593230,7550,7537,2,1,4,6/11/14 14:03
574,25827137,390,7537,0,1,2,6/11/14 14:35
575,18493770,8540,7537,1,1,2,6/11/14 14:37
576,28325091,5130,7537,0,1,2,6/11/14 14:38
577,22844402,7790,7537,1,1,2,6/11/14 14:39
578,6142669,4660,7537,0,1,2,6/11/14 14:40
579,23688710,8570,7537,1,1,2,6/11/14 14:41
580,23717112,1800,7537,0,1,2,6/11/14 14:41
581,2743370,9910,7537,0,1,2,6/11/14 14:43
582,27612434,3130,7537,0,1,2,6/11/14 14:43
583,26512986,530,7537,1,1,2,6/11/14 14:53
584,25208151,2920,7537,0,1,2,6/11/14 14:53
585,19912521,230,7537,0,1,2,6/11/14 14:53
586,12203570,8230,7537,0,1,3,6/11/14 16:22
587,18272448,270,7537,0,1,4,6/11/14 16:31
588,22457877,8910,7537,0,1,3,6/11/14 16:37
589,93675,6260,7537,0,1,22,6/11/14 16:43
590,27278479,1750,7537,0,1,2,6/11/14 16:59
591,3875697,9660,7537,0,1,3,6/11/14 17:26
592,21291298,5670,7537,0,1,3,6/11/14 18:23
593,27852614,1520,7537,1,1,22,6/11/14 19:08
594,13582838,7880,7537,1,1,4,6/11/14 19:25
595,16057493,9430,7537,0,1,3,6/11/14 19:26
596,6626578,9490,7537,0,1,4,6/11/14 20:20
597,16286862,240,7537,0,1,2,6/11/14 20:25
598,3200248,8260,7537,0,1,4,6/11/14 20:29
599,27998075,7970,7537,1,1,4,6/11/14 20:39
600,1132205,5740,7537,0,1,2,6/11/14 20:58
601,16262690,4470,7537,0,1,4,6/11/14 21:28
602,28020930,440,7537,0,1,3,6/12/14 2:34
603,3314125,6290,7537,0,1,10,6/12/14 7:48
604,16066193,6270,2843,0,1,5,6/12/14 8:15
605,23717112,6430,2843,0,1,3,6/12/14 8:15
606,24433466,4620,2843,0,1,11,6/12/14 8:20
607,14679546,3790,2843,0,1,4,6/12/14 8:30
608,1726768,310,2843,0,0,11,6/12/14 8:31
609,3092458,820,2843,1,0,3,6/12/14 8:31
610,3402642,5750,2843,0,1,3,6/12/14 8:31
611,4101463,700,2843,0,0,9,6/12/14 8:31
612,4348548,1100,2843,0,0,5,6/12/14 8:31
613,6299472,3210,2843,0,0,5,6/12/14 8:31
614,10489810,2850,2843,2,1,9,6/12/14 8:31
615,10828524,2950,2843,1,0,5,6/12/14 8:31
616,11126286,3790,2843,0,1,4,6/12/14 8:31
617,11227580,5190,2843,0,0,23,6/12/14 8:31
618,11524913,9450,2843,0,0,5,6/12/14 8:31
619,12199140,2600,2843,1,0,23,6/12/14 8:31
620,12385366,7020,2843,0,1,11,6/12/14 8:31
621,12668066,3300,2843,0,0,4,6/12/14 8:31
622,13311660,2680,2843,1,0,5,6/12/14 8:31
623,13473690,5480,2843,0,0,11,6/12/14 8:31
624,13555825,1720,2843,0,1,9,6/12/14 8:31
625,13725758,8190,2843,0,0,23,6/12/14 8:31
626,14434493,6470,2843,0,1,4,6/12/14 8:31
627,14783925,1710,2843,0,0,5,6/12/14 8:31
628,14990850,8390,2843,0,1,4,6/12/14 8:31
629,15271805,7080,2843,0,0,5,6/12/14 8:31
630,16740270,6650,2843,0,1,5,6/12/14 8:31
631,17703941,1300,2843,0,0,11,6/12/14 8:31
632,18288610,390,2843,0,0,9,6/12/14 8:31
633,18691569,4870,2843,1,0,4,6/12/14 8:31
634,18826291,3480,2843,0,0,23,6/12/14 8:31
635,19912521,2040,2843,1,1,3,6/12/14 8:31
636,20449967,3430,2843,0,0,5,6/12/14 8:31
637,20586335,4110,2843,0,0,11,6/12/14 8:31
638,21126563,8630,2843,0,1,4,6/12/14 8:31
639,21407620,9310,2843,0,1,9,6/12/14 8:31
640,21409893,6100,2843,0,0,5,6/12/14 8:31
641,21422589,720,2843,0,0,5,6/12/14 8:31
642,21668167,1190,2843,0,0,9,6/12/14 8:31
643,22293637,1350,2843,0,1,5,6/12/14 8:31
644,22514262,7870,2843,1,1,23,6/12/14 8:31
645,23729090,9830,2843,1,0,9,6/12/14 8:31
646,24195945,5670,2843,0,1,4,6/12/14 8:31
647,24846916,960,2843,0,0,9,6/12/14 8:31
648,24855560,680,2843,0,1,4,6/12/14 8:31
649,24923422,3150,2843,0,1,4,6/12/14 8:31
650,25116854,2590,2843,1,1,5,6/12/14 8:31
651,25208151,9590,2843,0,1,3,6/12/14 8:31
652,25576269,3690,2843,0,1,23,6/12/14 8:31
653,25683834,5210,2843,0,0,3,6/12/14 8:31
654,25727744,9850,2843,1,0,4,6/12/14 8:31
655,26047589,8270,2843,0,1,4,6/12/14 8:31
656,26512986,8600,2843,0,1,3,6/12/14 8:31
657,26541545,7670,2843,0,1,23,6/12/14 8:31
658,26575477,1740,2843,0,0,9,6/12/14 8:31
659,26702122,2370,2843,1,1,11,6/12/14 8:31
660,27252833,9690,2843,0,1,9,6/12/14 8:31
661,27278479,9050,2843,0,0,3,6/12/14 8:31
662,27772545,9190,2843,0,0,4,6/12/14 8:31
663,27940003,3760,2843,0,0,9,6/12/14 8:31
664,28840947,4630,2843,0,0,11,6/12/14 8:31
665,8323186,6700,2843,0,1,9,6/12/14 8:45
666,18493770,2460,2843,1,1,3,6/12/14 9:09
667,23627199,8860,2843,1,1,5,6/12/14 9:10
668,10381676,2260,2843,1,1,5,6/12/14 9:10
669,5782840,3720,2843,0,1,5,6/12/14 9:43
670,10640450,7860,2843,1,1,4,6/12/14 9:47
671,16593230,1150,2843,0,1,5,6/12/14 9:47
672,25857184,8940,2843,0,1,5,6/12/14 10:04
673,22789676,5060,2843,0,1,23,6/12/14 10:58
674,21642741,4470,2843,0,1,2,6/12/14 11:09
675,19171538,2630,2843,1,1,2,6/12/14 11:09
676,22844561,2660,2843,1,1,2,6/12/14 11:10
677,10720918,8610,2843,0,1,2,6/12/14 11:11
678,93675,2660,2843,1,1,23,6/12/14 11:11
679,24852899,4030,2843,0,1,2,6/12/14 11:12
680,25643408,5840,2843,1,1,2,6/12/14 11:12
681,13148304,9240,2843,0,1,2,6/12/14 11:13
682,4238396,7250,2843,0,1,2,6/12/14 11:14
683,8104224,8930,2843,0,1,2,6/12/14 11:16
684,27467766,5920,2843,0,1,2,6/12/14 11:17
685,6396303,6380,2843,0,1,2,6/12/14 11:17
686,27524157,480,2843,0,1,2,6/12/14 11:17
687,25339201,8000,2843,0,1,2,6/12/14 11:22
688,16057493,1950,2843,0,1,4,6/12/14 11:24
689,12203570,8010,2843,0,1,4,6/12/14 11:37
690,571959,8140,2843,0,1,9,6/12/14 11:42
691,28575013,3130,2843,0,1,9,6/12/14 11:54
692,29395910,6500,2843,0,1,23,6/12/14 12:30
693,24539095,1730,2843,0,1,5,6/12/14 12:32
694,27747770,2110,2843,1,1,9,6/12/14 12:43
695,25420033,9780,2843,0,1,9,6/12/14 13:11
696,10028142,3400,2843,0,1,2,6/12/14 13:52
697,27840388,960,2843,0,1,2,6/12/14 14:17
698,23380244,7300,2843,0,1,4,6/12/14 14:24
699,22844402,5170,2843,0,1,3,6/12/14 14:27
700,22506831,5340,2843,0,1,2,6/12/14 14:44
701,27758968,9980,2843,0,1,2,6/12/14 14:45
702,10690530,6680,2843,0,1,2,6/12/14 14:46
703,29627599,5970,2843,0,1,2,6/12/14 14:47
704,7458031,1560,2843,0,1,2,6/12/14 14:47
705,26600022,9810,2843,1,1,2,6/12/14 14:47
706,28518133,3550,2843,0,1,9,6/12/14 14:48
707,29562556,3530,2843,0,1,2,6/12/14 14:48
708,17592505,60,2843,0,1,2,6/12/14 14:49
709,19620712,8400,2843,0,1,2,6/12/14 14:57
710,486663,800,2843,1,1,2,6/12/14 14:58
711,20833066,8810,2843,1,1,2,6/12/14 15:01
712,23688710,6100,2843,0,1,3,6/12/14 15:39
713,13743734,710,2843,0,1,2,6/12/14 15:41
714,24549884,5770,2843,0,1,4,6/12/14 16:11
715,11504748,9720,2843,0,1,5,6/12/14 16:27
716,18272448,1960,2843,0,1,5,6/12/14 16:37
717,22457877,2780,2843,1,1,4,6/12/14 17:08
718,23311066,730,2843,0,1,4,6/12/14 17:27
719,20127067,8800,2843,1,1,2,6/12/14 17:32
720,28020930,9550,2843,0,1,4,6/12/14 18:10
721,7243729,1220,2843,0,1,5,6/12/14 18:10
722,27852614,8390,2843,0,1,23,6/12/14 18:37
723,26898647,9350,2843,0,1,2,6/12/14 18:46
724,641858,870,2843,1,1,2,6/12/14 19:01
725,16392764,2440,2843,1,1,5,6/12/14 19:46
726,16286862,3270,2843,0,1,3,6/12/14 20:19
727,19128736,4610,2843,0,1,4,6/12/14 20:38
728,13582838,1480,2843,0,1,5,6/12/14 21:38
729,1132205,1070,2843,0,1,3,6/12/14 21:45
730,26130868,4140,2843,0,1,4,6/12/14 22:10
731,12307202,2290,2843,1,1,2,6/12/14 22:20
732,10687091,1370,2843,0,1,5,6/12/14 22:49
733,3314125,2280,2843,1,1,11,6/13/14 6:51
734,25177736,1350,2843,0,1,9,6/13/14 7:07
735,14434493,1440,3050,0,1,5,6/13/14 8:02
736,29395910,6590,3050,0,1,24,6/13/14 8:06
737,21149074,1190,3050,0,1,3,6/13/14 8:15
738,27840388,3200,3050,1,1,3,6/13/14 8:19
739,24195945,7880,3050,0,1,5,6/13/14 8:19
740,23627199,3210,3050,1,1,6,6/13/14 8:21
741,25208151,5040,3050,1,1,4,6/13/14 8:24
742,23717112,5730,3050,0,1,4,6/13/14 8:25
743,20131972,5370,3050,0,1,10,6/13/14 8:26
744,641858,8450,3050,0,0,3,6/13/14 8:31
745,1726768,7730,3050,0,0,12,6/13/14 8:31
746,3092458,2140,3050,0,0,4,6/13/14 8:31
747,3402642,1820,3050,0,1,4,6/13/14 8:31
748,4101463,4800,3050,0,1,10,6/13/14 8:31
749,4348548,6980,3050,0,0,6,6/13/14 8:31
750,6299472,9850,3050,0,0,6,6/13/14 8:31
751,7432052,310,3050,0,1,3,6/13/14 8:31
752,10028142,8620,3050,0,1,3,6/13/14 8:31
753,10489810,4510,3050,0,1,10,6/13/14 8:31
754,10828524,7670,3050,0,0,6,6/13/14 8:31
755,11126286,5010,3050,1,1,5,6/13/14 8:31
756,11227580,8220,3050,0,0,24,6/13/14 8:31
757,11524913,1020,3050,1,1,6,6/13/14 8:31
758,12199140,9770,3050,0,0,24,6/13/14 8:31
759,12385366,880,3050,0,1,12,6/13/14 8:31
760,12668066,5040,3050,1,0,5,6/13/14 8:31
761,13311660,6660,3050,0,1,6,6/13/14 8:31
762,13473690,2420,3050,0,0,12,6/13/14 8:31
763,13555825,4480,3050,0,0,10,6/13/14 8:31
764,13725758,6090,3050,1,0,24,6/13/14 8:31
765,14679546,1180,3050,0,0,5,6/13/14 8:31
766,14783925,8600,3050,0,0,6,6/13/14 8:31
767,14990850,4980,3050,0,1,5,6/13/14 8:31
768,15271805,9300,3050,0,0,6,6/13/14 8:31
769,16740270,9700,3050,0,1,6,6/13/14 8:31
770,17592505,1300,3050,0,1,3,6/13/14 8:31
771,17703941,7900,3050,0,0,12,6/13/14 8:31
772,18288610,9910,3050,0,0,10,6/13/14 8:31
773,18691569,20,3050,1,0,5,6/13/14 8:31
774,18826291,6390,3050,0,0,24,6/13/14 8:31
775,19912521,2710,3050,0,0,4,6/13/14 8:31
776,20127067,280,3050,0,1,3,6/13/14 8:31
777,20449967,9820,3050,0,1,6,6/13/14 8:31
778,20586335,1370,3050,0,0,12,6/13/14 8:31
779,21126563,2730,3050,0,1,5,6/13/14 8:31
780,21407620,7530,3050,0,0,10,6/13/14 8:31
781,21409893,6570,3050,0,0,6,6/13/14 8:31
782,21422589,8640,3050,0,0,6,6/13/14 8:31
783,21668167,4620,3050,0,0,10,6/13/14 8:31
784,22293637,8150,3050,0,0,6,6/13/14 8:31
785,22506831,9890,3050,0,0,3,6/13/14 8:31
786,22514262,1710,3050,0,1,24,6/13/14 8:31
787,23118291,5450,3050,0,1,3,6/13/14 8:31
788,23729090,800,3050,0,0,10,6/13/14 8:31
789,24846916,4880,3050,0,0,10,6/13/14 8:31
790,24852899,5340,3050,0,0,3,6/13/14 8:31
791,24855560,9740,3050,0,0,5,6/13/14 8:31
792,24923422,8960,3050,0,1,5,6/13/14 8:31
793,25116854,8690,3050,0,0,6,6/13/14 8:31
794,25576269,3120,3050,1,1,24,6/13/14 8:31
795,25643408,5810,3050,0,1,3,6/13/14 8:31
796,25683834,6220,3050,0,0,4,6/13/14 8:31
797,25727744,40,3050,1,0,5,6/13/14 8:31
798,26047589,4850,3050,0,1,5,6/13/14 8:31
799,26512986,6010,3050,1,1,4,6/13/14 8:31
800,26541545,720,3050,0,1,24,6/13/14 8:31
801,26575477,3270,3050,1,0,10,6/13/14 8:31
802,26702122,3060,3050,2,0,12,6/13/14 8:31
803,27252833,8750,3050,0,1,10,6/13/14 8:31
804,27278479,760,3050,0,0,4,6/13/14 8:31
805,27524157,8170,3050,0,1,3,6/13/14 8:31
806,27772545,350,3050,0,0,5,6/13/14 8:31
807,27940003,3610,3050,1,0,10,6/13/14 8:31
808,28840947,3310,3050,1,0,12,6/13/14 8:31
809,29627599,6940,3050,0,0,3,6/13/14 8:31
810,16392764,9150,3050,0,1,6,6/13/14 8:35
811,19620712,6590,3050,0,1,3,6/13/14 8:48
812,8266688,2910,3050,0,1,12,6/13/14 8:50
813,16066193,9410,3050,0,1,6,6/13/14 8:50
814,8104224,9990,3050,0,1,3,6/13/14 8:53
815,28518133,8210,3050,0,1,10,6/13/14 8:58
816,22844561,2600,3050,0,1,3,6/13/14 9:14
817,25857184,5960,3050,0,1,6,6/13/14 9:20
818,24433466,7610,3050,0,1,12,6/13/14 9:34
819,16593230,8280,3050,0,1,6,6/13/14 9:46
820,16057493,6740,3050,0,1,5,6/13/14 9:56
821,25714905,2670,3050,0,1,10,6/13/14 9:57
822,4238396,5370,3050,0,1,3,6/13/14 10:12
823,10687091,7870,3050,0,1,6,6/13/14 10:22
824,21291298,2020,3050,1,1,5,6/13/14 10:34
825,25947218,4720,3050,0,1,2,6/13/14 11:02
826,6597361,190,3050,0,1,2,6/13/14 11:04
827,23809651,6880,3050,0,1,2,6/13/14 11:04
828,15221342,4150,3050,0,1,2,6/13/14 11:05
829,8059307,6380,3050,0,1,2,6/13/14 11:06
830,20633244,2030,3050,1,1,2,6/13/14 11:06
831,23951702,8830,3050,0,1,2,6/13/14 11:06
832,21023813,2270,3050,0,1,2,6/13/14 11:07
833,1983959,9050,3050,1,1,2,6/13/14 11:07
834,27691347,1580,3050,0,1,2,6/13/14 11:07
835,26473124,3700,3050,1,1,2,6/13/14 11:08
836,25935056,8610,3050,0,1,2,6/13/14 11:08
837,27656800,9960,3050,0,1,2,6/13/14 11:09
838,22580409,7440,3050,0,1,2,6/13/14 11:52
839,16758097,890,3050,0,1,24,6/13/14 11:53
840,3855633,8320,3050,0,1,5,6/13/14 12:03
841,25420033,600,3050,0,1,10,6/13/14 12:13
842,19764965,7820,3050,0,1,5,6/13/14 12:18
843,5782840,3610,3050,1,1,6,6/13/14 12:35
844,23688710,260,3050,0,1,4,6/13/14 12:38
845,12203570,4510,3050,0,1,5,6/13/14 12:42
846,7458031,6030,3050,1,1,3,6/13/14 12:45
847,18493770,4290,3050,0,1,4,6/13/14 12:46
848,22789676,5030,3050,1,1,24,6/13/14 13:28
849,6142669,2450,3050,0,1,4,6/13/14 13:45
850,25500661,1580,3050,0,1,5,6/13/14 14:15
851,26106498,3860,3050,1,1,2,6/13/14 14:28
852,25636412,7390,3050,0,1,2,6/13/14 14:30
853,28059021,5410,3050,0,1,2,6/13/14 14:32
854,22297841,7660,3050,0,1,2,6/13/14 14:38
855,17973764,710,3050,0,1,2,6/13/14 14:39
856,378628,9100,3050,0,1,2,6/13/14 14:40
857,24549884,2350,3050,0,1,5,6/13/14 14:40
858,29449181,9170,3050,0,1,2,6/13/14 14:40
859,14866723,3860,3050,1,1,5,6/13/14 14:55
860,5129054,8900,3050,0,1,2,6/13/14 15:11
861,11325322,9310,3050,0,1,2,6/13/14 15:47
862,21642741,170,3050,0,1,3,6/13/14 16:07
863,2501654,5650,3050,0,1,2,6/13/14 16:09
864,13148304,6540,3050,0,1,3,6/13/14 16:13
865,27998075,5130,3050,0,1,6,6/13/14 16:22
866,6982027,170,3050,0,1,2,6/13/14 16:38
867,27612434,4200,3050,0,1,4,6/13/14 16:44
868,6396303,9760,3050,0,1,3,6/13/14 16:45
869,10640450,6510,3050,0,1,5,6/13/14 16:49
870,19171538,9890,3050,0,1,3,6/13/14 17:02
871,23589542,2200,3050,0,1,2,6/13/14 17:25
872,93675,6860,3050,0,1,24,6/13/14 17:59
873,2743370,670,3050,0,1,4,6/13/14 18:31
874,29167618,3360,3050,1,1,5,6/13/14 18:33
875,24960595,2960,3050,0,1,5,6/13/14 18:53
876,27758968,4120,3050,0,1,3,6/13/14 18:56
877,4301514,2070,3050,1,1,2,6/13/14 19:10
878,11504748,5440,3050,0,1,6,6/13/14 19:11
879,27852614,4320,3050,0,1,24,6/13/14 19:18
880,18272448,6950,3050,0,1,6,6/13/14 19:36
881,13582838,9030,3050,1,1,6,6/13/14 19:47
882,28325091,8400,3050,0,1,4,6/13/14 19:52
883,29562556,2680,3050,0,1,3,6/13/14 20:24
884,16286862,6080,3050,1,1,4,6/13/14 20:39
885,26130868,2020,3050,1,1,5,6/13/14 20:51
886,20833066,6150,3050,0,1,3,6/13/14 20:57
887,10381676,3020,3050,2,1,6,6/13/14 21:12
888,25938677,4030,3050,1,1,2,6/13/14 21:20
889,18149263,8790,3050,0,1,5,6/13/14 21:51
890,23108889,1160,3050,0,1,3,6/14/14 2:37
891,3314125,6990,3050,0,1,12,6/14/14 6:25
892,23627199,4570,8150,0,1,7,6/14/14 8:09
893,23951702,6670,8150,0,1,3,6/14/14 8:10
894,8323186,2480,8150,0,1,11,6/14/14 8:14
895,26473124,7010,8150,0,1,3,6/14/14 8:14
896,13582838,2690,8150,0,1,7,6/14/14 8:15
897,29627599,6910,8150,0,1,4,6/14/14 8:15
898,20633244,8290,8150,1,1,3,6/14/14 8:17
899,25636412,9150,8150,1,1,3,6/14/14 8:19
900,25116854,3260,8150,0,1,7,6/14/14 8:28
901,16758097,9110,8150,1,1,25,6/14/14 8:30
902,243215,6800,8150,0,0,3,6/14/14 8:31
903,378628,8170,8150,2,1,3,6/14/14 8:31
904,641858,2410,8150,0,1,4,6/14/14 8:31
905,1726768,350,8150,0,0,13,6/14/14 8:31
906,3092458,4800,8150,0,0,5,6/14/14 8:31
907,3402642,8280,8150,1,1,5,6/14/14 8:31
908,4101463,3530,8150,0,0,11,6/14/14 8:31
909,4348548,6280,8150,0,0,7,6/14/14 8:31
910,5129054,1800,8150,0,0,3,6/14/14 8:31
911,6299472,870,8150,0,0,7,6/14/14 8:31
912,6597361,2910,8150,0,1,3,6/14/14 8:31
913,7432052,2630,8150,0,1,4,6/14/14 8:31
914,8059307,5330,8150,0,1,3,6/14/14 8:31
915,10028142,6210,8150,0,1,4,6/14/14 8:31
916,10489810,8510,8150,1,0,11,6/14/14 8:31
917,10828524,7980,8150,0,0,7,6/14/14 8:31
918,11126286,7980,8150,0,0,6,6/14/14 8:31
919,11227580,7600,8150,0,0,25,6/14/14 8:31
920,11524913,5140,8150,1,1,7,6/14/14 8:31
921,12199140,8740,8150,1,0,25,6/14/14 8:31
922,12385366,1880,8150,0,1,13,6/14/14 8:31
923,12668066,70,8150,0,0,6,6/14/14 8:31
924,13311660,5840,8150,0,1,7,6/14/14 8:31
925,13473690,7320,8150,0,0,13,6/14/14 8:31
926,13555825,2120,8150,1,1,11,6/14/14 8:31
927,13725758,7310,8150,0,0,25,6/14/14 8:31
928,14434493,5500,8150,0,1,6,6/14/14 8:31
929,14679546,3580,8150,0,1,6,6/14/14 8:31
930,14783925,3610,8150,0,0,7,6/14/14 8:31
931,14990850,7820,8150,0,1,6,6/14/14 8:31
932,15221342,7760,8150,0,1,3,6/14/14 8:31
933,15271805,890,8150,0,0,7,6/14/14 8:31
934,16740270,240,8150,0,0,7,6/14/14 8:31
935,17592505,5500,8150,0,1,4,6/14/14 8:31
936,17703941,1040,8150,0,0,13,6/14/14 8:31
937,17973764,5290,8150,0,1,3,6/14/14 8:31
938,18288610,9130,8150,1,0,11,6/14/14 8:31
939,18691569,600,8150,0,0,6,6/14/14 8:31
940,18826291,3620,8150,0,0,25,6/14/14 8:31
941,19912521,5260,8150,0,0,5,6/14/14 8:31
942,20127067,4020,8150,0,0,4,6/14/14 8:31
943,20449967,6310,8150,0,0,7,6/14/14 8:31
944,20586335,3620,8150,0,0,13,6/14/14 8:31
945,21126563,9280,8150,0,1,6,6/14/14 8:31
946,21149074,3260,8150,0,1,4,6/14/14 8:31
947,21407620,8610,8150,1,1,11,6/14/14 8:31
948,21409893,3340,8150,0,0,7,6/14/14 8:31
949,21422589,5140,8150,1,0,7,6/14/14 8:31
950,21668167,1600,8150,0,0,11,6/14/14 8:31
951,22293637,9250,8150,0,0,7,6/14/14 8:31
952,22297841,8830,8150,1,1,3,6/14/14 8:31
953,22506831,170,8150,1,1,4,6/14/14 8:31
954,22514262,3470,8150,0,0,25,6/14/14 8:31
955,23118291,1930,8150,0,1,4,6/14/14 8:31
956,23589542,2830,8150,0,1,3,6/14/14 8:31
957,23729090,9780,8150,0,0,11,6/14/14 8:31
958,24195945,3990,8150,0,1,6,6/14/14 8:31
959,24846916,1570,8150,0,0,11,6/14/14 8:31
960,24852899,3080,8150,0,1,4,6/14/14 8:31
961,24855560,2680,8150,0,1,6,6/14/14 8:31
962,24923422,680,8150,0,1,6,6/14/14 8:31
963,25208151,5260,8150,0,1,5,6/14/14 8:31
964,25576269,960,8150,0,0,25,6/14/14 8:31
965,25643408,6410,8150,0,1,4,6/14/14 8:31
966,25683834,3040,8150,0,0,5,6/14/14 8:31
967,25727744,6150,8150,1,0,6,6/14/14 8:31
968,26047589,2440,8150,0,1,6,6/14/14 8:31
969,26512986,210,8150,0,1,5,6/14/14 8:31
970,26541545,9920,8150,0,1,25,6/14/14 8:31
971,26575477,1820,8150,0,1,11,6/14/14 8:31
972,26702122,7910,8150,0,0,13,6/14/14 8:31
973,27252833,3340,8150,0,1,11,6/14/14 8:31
974,27278479,3820,8150,0,0,5,6/14/14 8:31
975,27524157,9790,8150,0,1,4,6/14/14 8:31
976,27656800,1460,8150,0,1,3,6/14/14 8:31
977,27772545,6830,8150,0,0,6,6/14/14 8:31
978,27840388,7510,8150,0,0,4,6/14/14 8:31
979,27940003,4410,8150,0,0,11,6/14/14 8:31
980,28607517,3250,8150,0,1,3,6/14/14 8:31
981,28840947,5940,8150,0,0,13,6/14/14 8:31
982,29449181,7690,8150,0,1,3,6/14/14 8:31
983,27852614,9200,8150,0,1,25,6/14/14 8:34
984,1983959,4870,8150,0,1,3,6/14/14 8:47
985,16057493,9300,8150,0,1,6,6/14/14 8:48
986,7458031,3990,8150,0,1,4,6/14/14 9:35
987,14481345,6880,8150,0,1,7,6/14/14 9:44
988,22580409,4090,8150,0,1,3,6/14/14 9:58
989,21023813,4190,8150,1,1,3,6/14/14 10:10
990,27691347,5600,8150,0,1,3,6/14/14 10:14
991,22844561,9320,8150,0,1,4,6/14/14 10:19
992,25827137,5190,8150,1,1,5,6/14/14 10:22
993,13308001,270,8150,0,1,11,6/14/14 10:34
994,27747770,5950,8150,0,1,11,6/14/14 10:48
995,4301514,9580,8150,0,1,3,6/14/14 10:54
996,18493770,820,8150,0,1,5,6/14/14 11:03
997,25857184,1450,8150,0,1,7,6/14/14 11:05
998,25420033,6640,8150,0,1,11,6/14/14 11:19
999,25935056,7410,8150,0,1,3,6/14/14 11:20
1000,19265311,7800,8150,0,1,3,6/14/14 11:29
1001,16593230,6190,8150,1,1,7,6/14/14 11:40
1002,11325322,1440,8150,0,1,3,6/14/14 13:04
1003,28575013,4110,8150,1,1,11,6/14/14 13:31
1004,27758968,9140,8150,1,1,4,6/14/14 13:32
1005,6142669,1430,8150,0,1,5,6/14/14 13:58
1006,22457877,4890,8150,0,1,6,6/14/14 14:11
1007,19171538,7030,8150,0,1,4,6/14/14 16:21
1008,24549884,9940,8150,0,1,6,6/14/14 16:43
1009,16066193,7700,8150,0,1,7,6/14/14 17:02
1010,10381676,4760,8150,0,1,7,6/14/14 17:12
